,objectid,energiomraadeid,bygningsomraadeid,har_grunnvarme,har_fjernvarme,har_adresse,bygning_id,bygningstype_navn,profet_bygningstype,profet_bygningsstandard,bruksareal_totalt,bebygd_areal,antall_etasjer,x,y,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,oppgraderes,varme_finnes,har_eksisterende_data,_termisk_energibehov,_elektrisk_energibehov,_romoppvarming_energibehov,_tappevann_energibehov,_elspesifikt_energibehov,_kompressor,_levert_fra_kilde,_spisslast,_fjernvarmeproduksjon,_solcelleproduksjon,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi_liste,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elektrisk_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elektrisk_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elektrisk_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario_navn
26,115,A,E,,,OMT38,5734455,Studenthjem/studentboliger,Hus,Eldre,2983,0,5,10.728844,59.963669,False,False,False,False,False,False,True,"[ 6.21831873  4.69828526 11.05478885 ...  9.67294025  7.60016734
  6.40256521]","[10.13355645 10.13355645 10.13355645 ... 10.13355645 10.13355645
 10.13355645]","[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]","[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[13.5114086 13.5114086 13.5114086 ... 13.5114086 13.5114086 13.5114086],0,0,0,0,0,0.0,0.0,"[16.35187518 14.83184171 21.1883453  ... 19.8064967  17.73372379
 16.53612166]",163300.0,3.0,2.0,81802.12107978776,0.0,0,81538.87892021204,0.0,0.0,0.0,0.0,0.0,0,2.8558204538398186,0.0,0.0,0.0,0.0,0.0,0,1.842464808928915,0.0,0.0,0.0,Referansesituasjon
27,116,A,P1,,,OMT42,5734456,Studenthjem/studentboliger,Hus,Eldre,1816,0,5,10.729232,59.963347,False,True,False,False,False,False,True,"[ 6.21831873  4.69828526 11.05478885 ...  9.67294025  7.60016734
  6.40256521]","[10.13355645 10.13355645 10.13355645 ... 10.13355645 10.13355645
 10.13355645]","[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]","[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[13.6114086 13.5114086 13.5114086 ... 13.5114086 13.5114086 13.6114086],0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],0.0,0.0,"[16.35187518 14.83184171 21.1883453  ... 19.8064967  17.73372379
 16.53612166]",124500.0,-21.0,-22.0,81802.12107978776,0.0,0,81538.87892021204,0.0,0.0,38857.67160857696,0.0,0.0,0,2.8558204538398186,0.0,0.0,23.726489641599997,0.0,0.0,0,1.842464808928915,0.0,0.0,23.63343308,Referansesituasjon
28,122,A,P1,,,OMT30A,6029002,Studenthjem/studentboliger,Hus,Eldre,4075,0,7,10.730766,59.965354,False,False,False,False,False,False,False,[58.06875 45.84375 55.0125  ... 79.4625  73.35    73.35   ],[12.225    9.16875  6.1125  ... 21.39375 18.3375  15.28125],[73.35  61.125 73.35  ... 97.8   89.65  93.725],[4.075 0.    0.    ... 8.15  8.15  4.075],[16.3   12.225  8.15  ... 28.525 24.45  20.375],0,0,0,0,0,0.0,0.0,[ 70.29375  55.0125   61.125   ... 100.85625  91.6875   88.63125],559900.0,28.0,28.0,450295.65,0.0,0,109609.35000000002,0.0,0.0,0.0,18.337500000000002,0.0,0,9.16875,0.0,0.0,0.0,18.337500000000002,0.0,0,9.16875,0.0,0.0,0.0,Referansesituasjon
29,123,A,P2,,,OMT30B,6029032,Studenthjem/studentboliger,Hus,Eldre,2725,0,6,10.729925,59.965552,False,False,False,False,False,False,False,[38.83125 30.65625 36.7875  ... 53.1375  49.05    49.05   ],[ 8.175    6.13125  4.0875  ... 14.30625 12.2625  10.21875],[49.05  40.875 49.05  ... 65.4   59.95  62.675],[2.725 0.    0.    ... 5.45  5.45  2.725],[10.9    8.175  5.45  ... 19.075 16.35  13.625],0,0,0,0,0,0.0,0.0,[47.00625 36.7875  40.875   ... 67.44375 61.3125  59.26875],374400.0,18.0,18.0,301117.95,0.0,0,73297.05,0.0,0.0,0.0,12.262500000000001,0.0,0,6.1312500000000005,0.0,0.0,0.0,12.262500000000001,0.0,0,6.1312500000000005,0.0,0.0,0.0,Referansesituasjon
30,124,A,P1,,,OMT28A,6029336,Studenthjem/studentboliger,Hus,Eldre,5150,0,6,10.728655,59.965029,True,False,False,False,False,True,False,[ 73.3875  57.9375  69.525  ... 100.425   92.7     92.7   ],[15.45   11.5875  7.725  ... 27.0375 23.175  19.3125],[ 92.7   77.25  92.7  ... 123.6  113.3  118.45],[ 5.15  0.    0.   ... 10.3  10.3   5.15],[20.6  15.45 10.3  ... 36.05 30.9  25.75],"[20.96785714 16.55357143 19.86428571 ... 28.69285714 26.48571429
 26.48571429]","[-52.41964286 -41.38392857 -49.66071429 ... -71.73214286 -66.21428571
 -66.21428571]",[0. 0. 0. ... 0. 0. 0.],0,0,5081.0,3048600.0,"[36.41785714 28.14107143 27.58928571 ... 55.73035714 49.66071429
 45.79821429]",301100.0,18.0,18.0,569085.3,406489.5,0,138524.69999999998,162595.8,0.0,0.0,23.175000000000004,16.55357142857143,0,11.587500000000002,6.621428571428574,0.0,0.0,23.175000000000004,16.55357142857143,0,11.587500000000002,6.621428571428574,0.0,0.0,Referansesituasjon
31,125,A,P2,,,OMT30D,6029352,Studenthjem/studentboliger,Hus,Eldre,4805,0,7,10.729002,59.96561,True,True,False,False,False,True,False,[68.47125 54.05625 64.8675  ... 93.6975  86.49    86.49   ],[14.415   10.81125  7.2075  ... 25.22625 21.6225  18.01875],[ 86.49   72.075  86.49  ... 115.32  105.71  110.515],[4.805 0.    0.    ... 9.61  9.61  4.805],[19.22  14.415  9.61  ... 33.635 28.83  24.025],"[19.56321429 15.44464286 18.53357143 ... 26.77071429 24.71142857
 24.71142857]","[-48.90803571 -38.61160714 -46.33392857 ... -66.92678571 -61.77857143
 -61.77857143]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],4741.0,2844600.0,"[33.97821429 26.25589286 25.74107143 ... 51.99696429 46.33392857
 42.73017857]",207500.0,-28.0,-28.0,530962.11,379258.65,0,129244.89000000001,151703.45999999996,0.0,73438.92073600231,21.6225,15.444642857142856,0,10.811250000000001,6.1778571428571425,0.0,44.84179622714286,21.6225,15.444642857142856,0,10.811250000000001,6.1778571428571425,0.0,44.66592430357143,Referansesituasjon
32,127,A,P2,,,OMT30E,6029364,Studenthjem/studentboliger,Hus,Eldre,1258,0,4,10.72839,59.965418,True,False,False,False,False,True,False,[17.9265 14.1525 16.983  ... 24.531  22.644  22.644 ],[3.774  2.8305 1.887  ... 6.6045 5.661  4.7175],[22.644 18.87  22.644 ... 30.192 27.676 28.934],[1.258 0.    0.    ... 2.516 2.516 1.258],[5.032 3.774 2.516 ... 8.806 7.548 6.29 ],[5.12185714 4.04357143 4.85228571 ... 7.00885714 6.46971429 6.46971429],"[-12.80464286 -10.10892857 -12.13071429 ... -17.52214286 -16.17428571
 -16.17428571]",[0. 0. 0. ... 0. 0. 0.],0,0,1241.0,744600.0,"[ 8.89585714  6.87407143  6.73928571 ... 13.61335714 12.13071429
 11.18721429]",73600.0,4.0,4.0,139011.516,99293.94,0,33837.68400000001,39717.576,0.0,0.0,5.661,4.043571428571428,0,2.8305,1.6174285714285714,0.0,0.0,5.661,4.043571428571428,0,2.8305,1.6174285714285714,0.0,0.0,Referansesituasjon
33,128,A,P2,,,OMT28B,6029368,Studenthjem/studentboliger,Hus,Eldre,2315,0,4,10.728148,59.964761,False,True,False,False,False,False,False,[32.98875 26.04375 31.2525  ... 45.1425  41.67    41.67   ],[ 6.945    5.20875  3.4725  ... 12.15375 10.4175   8.68125],[41.67  34.725 41.67  ... 55.56  50.93  53.245],[2.315 0.    0.    ... 4.63  4.63  2.315],[ 9.26   6.945  4.63  ... 16.205 13.89  11.575],0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],0.0,0.0,[39.93375 31.2525  34.725   ... 57.29625 52.0875  50.35125],256200.0,-22.0,-22.0,255812.13000000003,0.0,0,62268.869999999995,0.0,0.0,61918.7154280394,10.4175,0.0,0,5.20875,0.0,0.0,37.807560242499996,10.4175,0.0,0,5.20875,0.0,0.0,37.65927696875,Referansesituasjon
34,129,A,P1,,,OMT28C,6029373,Studenthjem/studentboliger,Hus,Eldre,2130,0,5,10.728633,59.964576,False,True,False,False,False,False,False,[30.3525 23.9625 28.755  ... 41.535  38.34   38.34  ],[ 6.39    4.7925  3.195  ... 11.1825  9.585   7.9875],[38.34 31.95 38.34 ... 51.12 46.86 48.99],[2.13 0.   0.   ... 4.26 4.26 2.13],[ 8.52  6.39  4.26 ... 14.91 12.78 10.65],0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],0.0,0.0,[36.7425 28.755  31.95   ... 52.7175 47.925  46.3275],247100.0,-13.0,-13.0,235369.26,0.0,0,57292.74,0.0,0.0,45576.454034289054,9.584999999999999,0.0,0,4.7925,0.0,0.0,27.828977388,9.584999999999999,0.0,0,4.7925,0.0,0.0,27.719830650000002,Referansesituasjon
35,131,A,P1,,,Utenfor,540329,Barnehage,Barnehage,Eldre,557,0,2,10.734331,59.96286,True,True,False,False,False,True,False,[5.43075 5.43075 5.43075 ... 7.10175 6.26625 6.684  ],[1.671   2.08875 2.08875 ... 1.671   1.671   1.671  ],[6.684 6.684 6.684 ... 8.912 7.798 8.355],[0.557 0.557 0.557 ... 0.557 0.557 0.557],[2.228 2.785 2.785 ... 2.228 2.228 2.228],[1.55164286 1.55164286 1.55164286 ... 2.02907143 1.79035714 1.90971429],"[-3.87910714 -3.87910714 -3.87910714 ... -5.07267857 -4.47589286
 -4.77428571]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],404.0,242400.0,[3.22264286 3.64039286 3.64039286 ... 3.70007143 3.46135714 3.58071429],12400.0,-12.0,-13.0,47771.383499999996,32309.083392857145,0,29382.864,12923.633357142857,2538.66675,32398.091958553898,2.08875,1.4919642857142859,0,7.5195,0.5967857142857143,0.0,20.2105001985,2.9242500000000002,2.08875,0,6.684000000000001,0.8355000000000001,0.0,20.492730706,Referansesituasjon
36,132,A,P2,,,BT4,0,Studenthjem/studentboliger,Hus,Eldre,10000,0,5,10.7314011,59.9649071,True,False,False,False,False,True,False,[142.5 112.5 135.  ... 195.  180.  180. ],[30.  22.5 15.  ... 52.5 45.  37.5],[180. 150. 180. ... 240. 220. 230.],[10.  0.  0. ... 20. 20. 10.],[40. 30. 20. ... 70. 60. 50.],"[40.71428571 32.14285714 38.57142857 ... 55.71428571 51.42857143
 51.42857143]","[-101.78571429  -80.35714286  -96.42857143 ... -139.28571429 -128.57142857
 -128.57142857]",[0. 0. 0. ... 0. 0. 0.],0,0,9866.0,5919600.0,"[ 70.71428571  54.64285714  53.57142857 ... 108.21428571  96.42857143
  88.92857143]",584700.0,35.0,35.0,1105020.0,789300.0,0,268980.0,315720.0,0.0,0.0,45.0,32.14285714285714,0,22.5,12.857142857142861,0.0,0.0,45.0,32.14285714285714,0,22.5,12.857142857142861,0.0,0.0,Referansesituasjon
