,objectid,energiomraadeid,bygningsomraadeid,har_grunnvarme,har_fjernvarme,har_adresse,bygning_id,bygningstype_navn,profet_bygningstype,profet_bygningsstandard,bruksareal_totalt,bebygd_areal,antall_etasjer,x,y,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,oppgraderes,varme_finnes,har_eksisterende_data,_termisk_energibehov,_elektrisk_energibehov,_romoppvarming_energibehov,_tappevann_energibehov,_elspesifikt_energibehov,_kompressor,_levert_fra_kilde,_spisslast,_fjernvarmeproduksjon,_solcelleproduksjon,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi_liste,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elektrisk_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elektrisk_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elektrisk_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt
72,113,A,P1,,,OMT70,5615545,Studenthjem/studentboliger,Hus,Eldre,5106,0,11,10.733679,59.96386,False,False,False,False,False,False,False,[ 97.014  76.59   91.908 ... 132.756 122.544 122.544],[20.424 15.318 10.212 ... 35.742 30.636 25.53 ],[ 91.908  76.59   91.908 ... 122.544 112.332 117.438],[ 5.106  0.     0.    ... 10.212 10.212  5.106],[20.424 15.318 10.212 ... 35.742 30.636 25.53 ],0,0,0,0,0,0,0,[117.438  91.908 102.12  ... 168.498 153.18  148.074],935400.0,46.0,46.0,752297.6159999999,0,0,183121.584,0,0,0,30.636,0,0,15.318,0,0,0,30.636,0,0,15.318,0,0,0
73,113,A,P2,,,OMT70,5615545,Studenthjem/studentboliger,Hus,Eldre,5106,0,11,10.733679,59.96386,False,False,False,False,False,False,False,[ 97.014  76.59   91.908 ... 132.756 122.544 122.544],[20.424 15.318 10.212 ... 35.742 30.636 25.53 ],[ 91.908  76.59   91.908 ... 122.544 112.332 117.438],[ 5.106  0.     0.    ... 10.212 10.212  5.106],[20.424 15.318 10.212 ... 35.742 30.636 25.53 ],0,0,0,0,0,0,0,[117.438  91.908 102.12  ... 168.498 153.18  148.074],935400.0,46.0,46.0,752297.6159999999,0,0,183121.584,0,0,0,30.636,0,0,15.318,0,0,0,30.636,0,0,15.318,0,0,0
74,113,A,E,,,OMT70,5615545,Studenthjem/studentboliger,Hus,Eldre,5106,0,11,10.733679,59.96386,False,False,False,False,False,False,False,[ 97.014  76.59   91.908 ... 132.756 122.544 122.544],[20.424 15.318 10.212 ... 35.742 30.636 25.53 ],[ 91.908  76.59   91.908 ... 122.544 112.332 117.438],[ 5.106  0.     0.    ... 10.212 10.212  5.106],[20.424 15.318 10.212 ... 35.742 30.636 25.53 ],0,0,0,0,0,0,0,[117.438  91.908 102.12  ... 168.498 153.18  148.074],935400.0,46.0,46.0,752297.6159999999,0,0,183121.584,0,0,0,30.636,0,0,15.318,0,0,0,30.636,0,0,15.318,0,0,0
75,114,A,E,,,OMT40,5734422,Studenthjem/studentboliger,Hus,Eldre,1307,0,4,10.728471,59.963463,False,False,False,False,False,False,True,"[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]",[13.5114086 13.5114086 13.5114086 ... 13.5114086 13.5114086 13.5114086],"[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]","[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[13.6114086 13.5114086 13.5114086 ... 13.5114086 13.6114086 13.5114086],0,0,0,0,0,0,0,"[21.80250024 19.77578895 28.25112707 ... 26.40866226 23.64496505
 22.04816221]",217800.0,4.0,2.0,109069.49477305035,0,0,108718.50522694938,0,0,0,0.0,0,0,3.807760605119758,0,0,0,0.0,0,0,2.4566197452385534,0,0,0
76,114,A,P1,,,OMT40,5734422,Studenthjem/studentboliger,Hus,Eldre,1307,0,4,10.728471,59.963463,False,False,False,False,False,False,True,"[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]",[13.5114086 13.5114086 13.5114086 ... 13.5114086 13.5114086 13.5114086],"[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]","[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[13.6114086 13.5114086 13.5114086 ... 13.5114086 13.6114086 13.5114086],0,0,0,0,0,0,0,"[21.80250024 19.77578895 28.25112707 ... 26.40866226 23.64496505
 22.04816221]",217800.0,4.0,2.0,109069.49477305035,0,0,108718.50522694938,0,0,0,0.0,0,0,3.807760605119758,0,0,0,0.0,0,0,2.4566197452385534,0,0,0
77,114,A,P2,,,OMT40,5734422,Studenthjem/studentboliger,Hus,Eldre,1307,0,4,10.728471,59.963463,False,False,False,False,False,False,True,"[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]",[13.5114086 13.5114086 13.5114086 ... 13.5114086 13.5114086 13.5114086],"[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]","[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[13.6114086 13.5114086 13.5114086 ... 13.5114086 13.6114086 13.5114086],0,0,0,0,0,0,0,"[21.80250024 19.77578895 28.25112707 ... 26.40866226 23.64496505
 22.04816221]",217800.0,4.0,2.0,109069.49477305035,0,0,108718.50522694938,0,0,0,0.0,0,0,3.807760605119758,0,0,0,0.0,0,0,2.4566197452385534,0,0,0
78,115,A,E,,,OMT38,5734455,Studenthjem/studentboliger,Hus,Eldre,2983,0,5,10.728844,59.963669,False,False,False,False,False,False,True,"[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]",[13.5114086 13.5114086 13.5114086 ... 13.5114086 13.5114086 13.5114086],"[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]","[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[13.5114086 13.5114086 13.5114086 ... 13.5114086 13.5114086 13.5114086],0,0,0,0,0,0,0,"[21.80250024 19.77578895 28.25112707 ... 26.40866226 23.64496505
 22.04816221]",217800.0,4.0,2.0,109069.49477305035,0,0,108718.50522694938,0,0,0,0.0,0,0,3.807760605119758,0,0,0,0.0,0,0,2.4566197452385534,0,0,0
79,115,A,P2,,,OMT38,5734455,Studenthjem/studentboliger,Hus,Eldre,2983,0,5,10.728844,59.963669,False,False,False,False,False,False,True,"[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]",[13.5114086 13.5114086 13.5114086 ... 13.5114086 13.5114086 13.5114086],"[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]","[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[13.5114086 13.5114086 13.5114086 ... 13.5114086 13.5114086 13.5114086],0,0,0,0,0,0,0,"[21.80250024 19.77578895 28.25112707 ... 26.40866226 23.64496505
 22.04816221]",217800.0,4.0,2.0,109069.49477305035,0,0,108718.50522694938,0,0,0,0.0,0,0,3.807760605119758,0,0,0,0.0,0,0,2.4566197452385534,0,0,0
80,115,A,P1,,,OMT38,5734455,Studenthjem/studentboliger,Hus,Eldre,2983,0,5,10.728844,59.963669,False,False,False,False,False,False,True,"[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]",[13.5114086 13.5114086 13.5114086 ... 13.5114086 13.5114086 13.5114086],"[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]","[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[13.5114086 13.5114086 13.5114086 ... 13.5114086 13.5114086 13.5114086],0,0,0,0,0,0,0,"[21.80250024 19.77578895 28.25112707 ... 26.40866226 23.64496505
 22.04816221]",217800.0,4.0,2.0,109069.49477305035,0,0,108718.50522694938,0,0,0,0.0,0,0,3.807760605119758,0,0,0,0.0,0,0,2.4566197452385534,0,0,0
81,116,A,P1,,,OMT42,5734456,Studenthjem/studentboliger,Hus,Eldre,1816,0,5,10.729232,59.963347,False,False,False,False,False,False,True,"[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]",[13.5114086 13.5114086 13.5114086 ... 13.5114086 13.5114086 13.5114086],"[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]","[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[13.6114086 13.5114086 13.5114086 ... 13.5114086 13.5114086 13.6114086],0,0,0,0,0,0,0,"[21.80250024 19.77578895 28.25112707 ... 26.40866226 23.64496505
 22.04816221]",217800.0,4.0,2.0,109069.49477305035,0,0,108718.50522694938,0,0,0,0.0,0,0,3.807760605119758,0,0,0,0.0,0,0,2.4566197452385534,0,0,0
82,116,A,E,,,OMT42,5734456,Studenthjem/studentboliger,Hus,Eldre,1816,0,5,10.729232,59.963347,False,False,False,False,False,False,True,"[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]",[13.5114086 13.5114086 13.5114086 ... 13.5114086 13.5114086 13.5114086],"[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]","[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[13.6114086 13.5114086 13.5114086 ... 13.5114086 13.5114086 13.6114086],0,0,0,0,0,0,0,"[21.80250024 19.77578895 28.25112707 ... 26.40866226 23.64496505
 22.04816221]",217800.0,4.0,2.0,109069.49477305035,0,0,108718.50522694938,0,0,0,0.0,0,0,3.807760605119758,0,0,0,0.0,0,0,2.4566197452385534,0,0,0
83,116,A,P2,,,OMT42,5734456,Studenthjem/studentboliger,Hus,Eldre,1816,0,5,10.729232,59.963347,False,False,False,False,False,False,True,"[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]",[13.5114086 13.5114086 13.5114086 ... 13.5114086 13.5114086 13.5114086],"[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]","[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[13.6114086 13.5114086 13.5114086 ... 13.5114086 13.5114086 13.6114086],0,0,0,0,0,0,0,"[21.80250024 19.77578895 28.25112707 ... 26.40866226 23.64496505
 22.04816221]",217800.0,4.0,2.0,109069.49477305035,0,0,108718.50522694938,0,0,0,0.0,0,0,3.807760605119758,0,0,0,0.0,0,0,2.4566197452385534,0,0,0
84,122,A,P1,,,OMT30A,6029002,Studenthjem/studentboliger,Hus,Eldre,4075,0,7,10.730766,59.965354,False,False,False,False,False,False,False,[ 77.425  61.125  73.35  ... 105.95   97.8    97.8  ],[16.3   12.225  8.15  ... 28.525 24.45  20.375],[73.35  61.125 73.35  ... 97.8   89.65  93.725],[4.075 0.    0.    ... 8.15  8.15  4.075],[16.3   12.225  8.15  ... 28.525 24.45  20.375],0,0,0,0,0,0,0,[ 93.725  73.35   81.5   ... 134.475 122.25  118.175],746500.0,37.0,37.0,600394.2,0,0,146145.80000000002,0,0,0,24.450000000000003,0,0,12.225,0,0,0,24.450000000000003,0,0,12.225,0,0,0
85,122,A,P2,,,OMT30A,6029002,Studenthjem/studentboliger,Hus,Eldre,4075,0,7,10.730766,59.965354,False,False,False,False,False,False,False,[ 77.425  61.125  73.35  ... 105.95   97.8    97.8  ],[16.3   12.225  8.15  ... 28.525 24.45  20.375],[73.35  61.125 73.35  ... 97.8   89.65  93.725],[4.075 0.    0.    ... 8.15  8.15  4.075],[16.3   12.225  8.15  ... 28.525 24.45  20.375],0,0,0,0,0,0,0,[ 93.725  73.35   81.5   ... 134.475 122.25  118.175],746500.0,37.0,37.0,600394.2,0,0,146145.80000000002,0,0,0,24.450000000000003,0,0,12.225,0,0,0,24.450000000000003,0,0,12.225,0,0,0
86,123,A,P2,,,OMT30B,6029032,Studenthjem/studentboliger,Hus,Eldre,2725,0,6,10.729925,59.965552,False,False,False,False,False,False,False,[51.775 40.875 49.05  ... 70.85  65.4   65.4  ],[10.9    8.175  5.45  ... 19.075 16.35  13.625],[49.05  40.875 49.05  ... 65.4   59.95  62.675],[2.725 0.    0.    ... 5.45  5.45  2.725],[10.9    8.175  5.45  ... 19.075 16.35  13.625],0,0,0,0,0,0,0,[62.675 49.05  54.5   ... 89.925 81.75  79.025],499200.0,25.0,25.0,401490.6,0,0,97729.40000000001,0,0,0,16.35,0,0,8.175,0,0,0,16.35,0,0,8.175,0,0,0
87,123,A,P1,,,OMT30B,6029032,Studenthjem/studentboliger,Hus,Eldre,2725,0,6,10.729925,59.965552,False,False,False,False,False,False,False,[51.775 40.875 49.05  ... 70.85  65.4   65.4  ],[10.9    8.175  5.45  ... 19.075 16.35  13.625],[49.05  40.875 49.05  ... 65.4   59.95  62.675],[2.725 0.    0.    ... 5.45  5.45  2.725],[10.9    8.175  5.45  ... 19.075 16.35  13.625],0,0,0,0,0,0,0,[62.675 49.05  54.5   ... 89.925 81.75  79.025],499200.0,25.0,25.0,401490.6,0,0,97729.40000000001,0,0,0,16.35,0,0,8.175,0,0,0,16.35,0,0,8.175,0,0,0
88,124,A,P1,,,OMT28A,6029336,Studenthjem/studentboliger,Hus,Eldre,5150,0,6,10.728655,59.965029,False,False,False,False,False,False,False,[ 97.85  77.25  92.7  ... 133.9  123.6  123.6 ],[20.6  15.45 10.3  ... 36.05 30.9  25.75],[ 92.7   77.25  92.7  ... 123.6  113.3  118.45],[ 5.15  0.    0.   ... 10.3  10.3   5.15],[20.6  15.45 10.3  ... 36.05 30.9  25.75],0,0,0,0,0,0,0,[118.45  92.7  103.   ... 169.95 154.5  149.35],943500.0,46.0,46.0,758780.3999999999,0,0,184699.60000000003,0,0,0,30.900000000000002,0,0,15.450000000000001,0,0,0,30.900000000000002,0,0,15.450000000000001,0,0,0
89,124,A,P2,,,OMT28A,6029336,Studenthjem/studentboliger,Hus,Eldre,5150,0,6,10.728655,59.965029,False,False,False,False,False,False,False,[ 97.85  77.25  92.7  ... 133.9  123.6  123.6 ],[20.6  15.45 10.3  ... 36.05 30.9  25.75],[ 92.7   77.25  92.7  ... 123.6  113.3  118.45],[ 5.15  0.    0.   ... 10.3  10.3   5.15],[20.6  15.45 10.3  ... 36.05 30.9  25.75],0,0,0,0,0,0,0,[118.45  92.7  103.   ... 169.95 154.5  149.35],943500.0,46.0,46.0,758780.3999999999,0,0,184699.60000000003,0,0,0,30.900000000000002,0,0,15.450000000000001,0,0,0,30.900000000000002,0,0,15.450000000000001,0,0,0
90,125,A,P2,,,OMT30D,6029352,Studenthjem/studentboliger,Hus,Eldre,4805,0,7,10.729002,59.96561,False,False,False,False,False,False,False,[ 91.295  72.075  86.49  ... 124.93  115.32  115.32 ],[19.22  14.415  9.61  ... 33.635 28.83  24.025],[ 86.49   72.075  86.49  ... 115.32  105.71  110.515],[4.805 0.    0.    ... 9.61  9.61  4.805],[19.22  14.415  9.61  ... 33.635 28.83  24.025],0,0,0,0,0,0,0,[110.515  86.49   96.1   ... 158.565 144.15  139.345],880300.0,43.0,43.0,707949.48,0,0,172326.52,0,0,0,28.83,0,0,14.415000000000001,0,0,0,28.83,0,0,14.415000000000001,0,0,0
91,125,A,P1,,,OMT30D,6029352,Studenthjem/studentboliger,Hus,Eldre,4805,0,7,10.729002,59.96561,False,False,False,False,False,False,False,[ 91.295  72.075  86.49  ... 124.93  115.32  115.32 ],[19.22  14.415  9.61  ... 33.635 28.83  24.025],[ 86.49   72.075  86.49  ... 115.32  105.71  110.515],[4.805 0.    0.    ... 9.61  9.61  4.805],[19.22  14.415  9.61  ... 33.635 28.83  24.025],0,0,0,0,0,0,0,[110.515  86.49   96.1   ... 158.565 144.15  139.345],880300.0,43.0,43.0,707949.48,0,0,172326.52,0,0,0,28.83,0,0,14.415000000000001,0,0,0,28.83,0,0,14.415000000000001,0,0,0
92,127,A,P2,,,OMT30E,6029364,Studenthjem/studentboliger,Hus,Eldre,1258,0,4,10.72839,59.965418,False,False,False,False,False,False,False,[23.902 18.87  22.644 ... 32.708 30.192 30.192],[5.032 3.774 2.516 ... 8.806 7.548 6.29 ],[22.644 18.87  22.644 ... 30.192 27.676 28.934],[1.258 0.    0.    ... 2.516 2.516 1.258],[5.032 3.774 2.516 ... 8.806 7.548 6.29 ],0,0,0,0,0,0,0,[28.934 22.644 25.16  ... 41.514 37.74  36.482],230500.0,11.0,11.0,185348.688,0,0,45116.912,0,0,0,7.548,0,0,3.774,0,0,0,7.548,0,0,3.774,0,0,0
93,127,A,P1,,,OMT30E,6029364,Studenthjem/studentboliger,Hus,Eldre,1258,0,4,10.72839,59.965418,False,False,False,False,False,False,False,[23.902 18.87  22.644 ... 32.708 30.192 30.192],[5.032 3.774 2.516 ... 8.806 7.548 6.29 ],[22.644 18.87  22.644 ... 30.192 27.676 28.934],[1.258 0.    0.    ... 2.516 2.516 1.258],[5.032 3.774 2.516 ... 8.806 7.548 6.29 ],0,0,0,0,0,0,0,[28.934 22.644 25.16  ... 41.514 37.74  36.482],230500.0,11.0,11.0,185348.688,0,0,45116.912,0,0,0,7.548,0,0,3.774,0,0,0,7.548,0,0,3.774,0,0,0
94,128,A,P2,,,OMT28B,6029368,Studenthjem/studentboliger,Hus,Eldre,2315,0,4,10.728148,59.964761,False,False,False,False,False,False,False,[43.985 34.725 41.67  ... 60.19  55.56  55.56 ],[ 9.26   6.945  4.63  ... 16.205 13.89  11.575],[41.67  34.725 41.67  ... 55.56  50.93  53.245],[2.315 0.    0.    ... 4.63  4.63  2.315],[ 9.26   6.945  4.63  ... 16.205 13.89  11.575],0,0,0,0,0,0,0,[53.245 41.67  46.3   ... 76.395 69.45  67.135],424100.0,21.0,21.0,341082.84,0,0,83025.16,0,0,0,13.89,0,0,6.945,0,0,0,13.89,0,0,6.945,0,0,0
95,128,A,P1,,,OMT28B,6029368,Studenthjem/studentboliger,Hus,Eldre,2315,0,4,10.728148,59.964761,False,False,False,False,False,False,False,[43.985 34.725 41.67  ... 60.19  55.56  55.56 ],[ 9.26   6.945  4.63  ... 16.205 13.89  11.575],[41.67  34.725 41.67  ... 55.56  50.93  53.245],[2.315 0.    0.    ... 4.63  4.63  2.315],[ 9.26   6.945  4.63  ... 16.205 13.89  11.575],0,0,0,0,0,0,0,[53.245 41.67  46.3   ... 76.395 69.45  67.135],424100.0,21.0,21.0,341082.84,0,0,83025.16,0,0,0,13.89,0,0,6.945,0,0,0,13.89,0,0,6.945,0,0,0
96,129,A,P1,,,OMT28C,6029373,Studenthjem/studentboliger,Hus,Eldre,2130,0,5,10.728633,59.964576,False,False,False,False,False,False,False,[40.47 31.95 38.34 ... 55.38 51.12 51.12],[ 8.52  6.39  4.26 ... 14.91 12.78 10.65],[38.34 31.95 38.34 ... 51.12 46.86 48.99],[2.13 0.   0.   ... 4.26 4.26 2.13],[ 8.52  6.39  4.26 ... 14.91 12.78 10.65],0,0,0,0,0,0,0,[48.99 38.34 42.6  ... 70.29 63.9  61.77],390200.0,19.0,19.0,313825.68,0,0,76390.31999999999,0,0,0,12.78,0,0,6.390000000000001,0,0,0,12.78,0,0,6.390000000000001,0,0,0
97,129,A,P2,,,OMT28C,6029373,Studenthjem/studentboliger,Hus,Eldre,2130,0,5,10.728633,59.964576,False,False,False,False,False,False,False,[40.47 31.95 38.34 ... 55.38 51.12 51.12],[ 8.52  6.39  4.26 ... 14.91 12.78 10.65],[38.34 31.95 38.34 ... 51.12 46.86 48.99],[2.13 0.   0.   ... 4.26 4.26 2.13],[ 8.52  6.39  4.26 ... 14.91 12.78 10.65],0,0,0,0,0,0,0,[48.99 38.34 42.6  ... 70.29 63.9  61.77],390200.0,19.0,19.0,313825.68,0,0,76390.31999999999,0,0,0,12.78,0,0,6.390000000000001,0,0,0,12.78,0,0,6.390000000000001,0,0,0
98,131,A,P1,,,Utenfor,540329,Barnehage,Barnehage,Eldre,557,0,2,10.734331,59.96286,False,False,False,False,False,False,False,[7.241 7.241 7.241 ... 9.469 8.355 8.912],[2.228 2.785 2.785 ... 2.228 2.228 2.228],[6.684 6.684 6.684 ... 8.912 7.798 8.355],[0.557 0.557 0.557 ... 0.557 0.557 0.557],[2.228 2.785 2.785 ... 2.228 2.228 2.228],0,0,0,0,0,0,0,[ 9.469 10.026 10.026 ... 11.697 10.583 11.14 ],102900.0,13.0,13.0,63695.178,0,0,39177.152,0,0,0,2.785,0,0,10.026,0,0,0,3.899,0,0,8.912,0,0,0
99,131,A,P2,,,Utenfor,540329,Barnehage,Barnehage,Eldre,557,0,2,10.734331,59.96286,False,False,False,False,False,False,False,[7.241 7.241 7.241 ... 9.469 8.355 8.912],[2.228 2.785 2.785 ... 2.228 2.228 2.228],[6.684 6.684 6.684 ... 8.912 7.798 8.355],[0.557 0.557 0.557 ... 0.557 0.557 0.557],[2.228 2.785 2.785 ... 2.228 2.228 2.228],0,0,0,0,0,0,0,[ 9.469 10.026 10.026 ... 11.697 10.583 11.14 ],102900.0,13.0,13.0,63695.178,0,0,39177.152,0,0,0,2.785,0,0,10.026,0,0,0,3.899,0,0,8.912,0,0,0
100,131,A,E,,,Utenfor,540329,Barnehage,Barnehage,Eldre,557,0,2,10.734331,59.96286,False,False,False,False,False,False,False,[7.241 7.241 7.241 ... 9.469 8.355 8.912],[2.228 2.785 2.785 ... 2.228 2.228 2.228],[6.684 6.684 6.684 ... 8.912 7.798 8.355],[0.557 0.557 0.557 ... 0.557 0.557 0.557],[2.228 2.785 2.785 ... 2.228 2.228 2.228],0,0,0,0,0,0,0,[ 9.469 10.026 10.026 ... 11.697 10.583 11.14 ],102900.0,13.0,13.0,63695.178,0,0,39177.152,0,0,0,2.785,0,0,10.026,0,0,0,3.899,0,0,8.912,0,0,0
101,132,A,P2,,,BT4,0,Studenthjem/studentboliger,Hus,Eldre,10000,0,5,10.7314011,59.9649071,False,False,False,False,False,False,False,[190. 150. 180. ... 260. 240. 240.],[40. 30. 20. ... 70. 60. 50.],[180. 150. 180. ... 240. 220. 230.],[10.  0.  0. ... 20. 20. 10.],[40. 30. 20. ... 70. 60. 50.],0,0,0,0,0,0,0,[230. 180. 200. ... 330. 300. 290.],1832000.0,90.0,90.0,1473360.0,0,0,358640.0,0,0,0,60.0,0,0,30.0,0,0,0,60.0,0,0,30.0,0,0,0
